Orthogroup	Cx_molestus	Cx_pallens	Cx_pipiens	Cx_quinquefasciatus	Cx_tarsalis	ingroup_count	compartment
OG0004415	1	1	1	1	0	4	core
OG0004416	1	1	1	1	0	4	core
OG0004417	1	1	1	1	0	4	core
OG0004418	1	1	1	1	0	4	core
OG0004419	1	1	1	1	0	4	core
OG0004420	1	1	1	1	0	4	core
OG0004421	1	1	1	1	0	4	core
OG0004422	2	2	0	0	0	2	shell
OG0004423	1	1	1	1	0	4	core
OG0004424	1	1	1	1	0	4	core
OG0004425	1	1	1	1	0	4	core
OG0004426	1	1	1	1	0	4	core
OG0004427	1	1	1	1	0	4	core
OG0004428	1	1	1	1	0	4	core
OG0004429	1	1	1	1	0	4	core
OG0004430	1	1	1	1	0	4	core
OG0004431	1	1	1	1	0	4	core
OG0004432	1	1	1	1	0	4	core
OG0004433	1	1	1	1	0	4	core
OG0004434	1	1	1	1	0	4	core
OG0004435	1	1	1	1	0	4	core
OG0004436	1	1	1	1	0	4	core
OG0004437	1	1	1	1	0	4	core
OG0004438	1	1	1	1	0	4	core
OG0004439	1	1	1	1	0	4	core
OG0004440	1	1	1	1	0	4	core
OG0004441	1	1	1	1	0	4	core
OG0004442	1	1	1	1	0	4	core
OG0004443	1	1	1	1	0	4	core
OG0004444	1	1	1	1	0	4	core
OG0004445	1	1	1	1	0	4	core
OG0004446	1	1	1	1	0	4	core
OG0004447	1	1	1	1	0	4	core
OG0004448	1	1	1	1	0	4	core
OG0004449	1	1	1	1	0	4	core
OG0004450	1	1	1	1	0	4	core
OG0004451	1	1	1	1	0	4	core
OG0004452	1	1	1	1	0	4	core
OG0004453	1	1	1	1	0	4	core
OG0004454	1	1	1	1	0	4	core
OG0004455	1	1	1	1	0	4	core
OG0004456	1	1	1	1	0	4	core
OG0004457	1	1	1	1	0	4	core
OG0004458	1	1	1	1	0	4	core
OG0004459	1	1	1	1	0	4	core
OG0004460	1	1	1	1	0	4	core
OG0004461	1	1	1	1	0	4	core
OG0004462	1	1	1	1	0	4	core
OG0004463	1	1	1	1	0	4	core
OG0004464	1	1	1	1	0	4	core
OG0004465	1	1	1	1	0	4	core
OG0004466	1	1	1	1	0	4	core
OG0004467	1	1	1	1	0	4	core
OG0004468	1	1	1	1	0	4	core
OG0004469	1	1	1	1	0	4	core
OG0004470	1	1	1	1	0	4	core
OG0004471	1	1	1	1	0	4	core
OG0004472	1	1	1	1	0	4	core
OG0004473	1	1	1	1	0	4	core
OG0004474	1	1	1	1	0	4	core
OG0004475	1	1	1	1	0	4	core
OG0004476	1	1	1	1	0	4	core
OG0004477	1	1	1	1	0	4	core
OG0004478	1	1	1	1	0	4	core
OG0004479	1	1	1	1	0	4	core
OG0004480	1	1	1	1	0	4	core
OG0004481	1	1	1	1	0	4	core
OG0004482	1	1	1	1	0	4	core
OG0004483	1	1	1	1	0	4	core
OG0004484	1	1	1	1	0	4	core
OG0004485	1	1	1	1	0	4	core
OG0004486	1	1	1	1	0	4	core
OG0004487	1	1	1	1	0	4	core
OG0004488	1	1	1	1	0	4	core
OG0004489	1	1	1	1	0	4	core
OG0004490	1	1	1	1	0	4	core
OG0004491	1	1	1	1	0	4	core
OG0004492	1	1	1	1	0	4	core
OG0004493	1	1	1	1	0	4	core
OG0004494	1	1	1	1	0	4	core
OG0004495	1	1	1	1	0	4	core
OG0004496	1	1	1	1	0	4	core
OG0004497	1	1	1	1	0	4	core
OG0004498	1	1	1	1	0	4	core
OG0004499	1	1	1	1	0	4	core
OG0004500	1	1	1	1	0	4	core
OG0004501	1	1	1	1	0	4	core
OG0004502	1	1	1	1	0	4	core
OG0004503	1	1	1	1	0	4	core
OG0004504	1	1	1	1	0	4	core
OG0004505	1	1	1	1	0	4	core
OG0004506	1	1	1	1	0	4	core
OG0004507	1	1	1	1	0	4	core
OG0004508	1	1	1	1	0	4	core
OG0004509	1	1	1	1	0	4	core
OG0004510	1	1	1	1	0	4	core
OG0004511	1	1	1	1	0	4	core
OG0004512	1	1	1	1	0	4	core
OG0004513	1	1	1	1	0	4	core
OG0004514	1	1	1	1	0	4	core
OG0004515	1	1	1	1	0	4	core
OG0004516	1	1	1	1	0	4	core
OG0004517	1	1	1	1	0	4	core
OG0004518	1	1	1	1	0	4	core
OG0004519	1	1	1	1	0	4	core
OG0004520	1	1	1	1	0	4	core
OG0004521	1	1	1	1	0	4	core
OG0004522	1	1	1	1	0	4	core
OG0004523	1	1	1	1	0	4	core
OG0004524	1	1	1	1	0	4	core
OG0004525	1	1	1	1	0	4	core
OG0004526	1	1	1	1	0	4	core
OG0004527	1	1	1	1	0	4	core
OG0004528	1	1	1	1	0	4	core
OG0004529	1	1	1	1	0	4	core
OG0004530	1	1	1	1	0	4	core
OG0004531	1	1	1	1	0	4	core
OG0004532	1	1	1	1	0	4	core
OG0004533	1	1	1	1	0	4	core
OG0004534	1	1	1	1	0	4	core
OG0004535	1	1	1	1	0	4	core
OG0004536	1	1	1	1	0	4	core
OG0004537	1	1	1	1	0	4	core
OG0004538	1	1	1	1	0	4	core
OG0004539	1	1	1	1	0	4	core
OG0004540	1	1	1	1	0	4	core
OG0004541	1	1	1	1	0	4	core
OG0004542	1	1	1	1	0	4	core
OG0004543	1	1	1	1	0	4	core
OG0004544	1	1	1	1	0	4	core
OG0004545	1	1	1	1	0	4	core
OG0004546	1	1	1	1	0	4	core
OG0004547	1	1	1	1	0	4	core
OG0004548	1	1	1	1	0	4	core
OG0004549	1	1	1	1	0	4	core
OG0004550	1	1	1	1	0	4	core
OG0004551	1	1	1	1	0	4	core
OG0004552	1	1	1	1	0	4	core
OG0004553	1	1	1	1	0	4	core
OG0004554	1	1	1	1	0	4	core
OG0004555	1	1	1	1	0	4	core
OG0004556	1	1	1	1	0	4	core
OG0004557	1	1	1	1	0	4	core
OG0004558	1	1	1	1	0	4	core
OG0004559	1	1	1	1	0	4	core
OG0004560	1	1	1	1	0	4	core
OG0004561	1	1	1	1	0	4	core
OG0004562	1	1	1	1	0	4	core
OG0004563	1	1	1	1	0	4	core
OG0004564	1	1	1	1	0	4	core
OG0004565	1	1	1	1	0	4	core
OG0004566	1	1	1	1	0	4	core
OG0004567	1	1	1	1	0	4	core
OG0004568	1	1	1	1	0	4	core
OG0004569	1	1	1	1	0	4	core
OG0004570	1	1	1	1	0	4	core
OG0004571	1	1	1	1	0	4	core
OG0004572	1	1	1	1	0	4	core
OG0004573	1	1	1	1	0	4	core
OG0004574	1	1	1	1	0	4	core
OG0004575	1	1	1	1	0	4	core
OG0004576	1	1	1	1	0	4	core
OG0004577	1	1	1	1	0	4	core
OG0004578	1	1	1	1	0	4	core
OG0004579	1	1	1	1	0	4	core
OG0004580	1	1	1	1	0	4	core
OG0004581	1	1	1	1	0	4	core
OG0004582	1	1	1	1	0	4	core
OG0004583	1	1	1	1	0	4	core
OG0004584	1	1	1	1	0	4	core
OG0004585	1	1	1	1	0	4	core
OG0004586	1	1	1	1	0	4	core
OG0004587	1	1	1	1	0	4	core
OG0004588	1	1	1	1	0	4	core
OG0004589	1	1	1	1	0	4	core
OG0004590	1	1	1	1	0	4	core
OG0004591	1	1	1	1	0	4	core
OG0004592	1	1	1	1	0	4	core
OG0004593	1	1	1	1	0	4	core
OG0004594	1	1	1	1	0	4	core
OG0004595	1	1	1	1	0	4	core
OG0004596	1	1	1	1	0	4	core
OG0004597	1	1	1	1	0	4	core
OG0004598	1	1	1	1	0	4	core
OG0004599	1	1	1	1	0	4	core
OG0004600	1	1	1	1	0	4	core
OG0004601	1	1	1	1	0	4	core
OG0004602	1	1	1	1	0	4	core
OG0004603	1	1	1	1	0	4	core
OG0004604	1	1	1	1	0	4	core
OG0004605	1	1	1	1	0	4	core
OG0004606	1	1	1	1	0	4	core
OG0004607	1	1	1	1	0	4	core
OG0004608	1	1	1	1	0	4	core
OG0004609	1	1	1	1	0	4	core
OG0004610	1	1	1	1	0	4	core
OG0004611	1	1	1	1	0	4	core
OG0004612	1	1	1	1	0	4	core
OG0004613	1	1	1	1	0	4	core
OG0004614	1	1	1	1	0	4	core
OG0004615	1	1	1	1	0	4	core
OG0004616	1	1	1	1	0	4	core
OG0004617	1	1	1	1	0	4	core
OG0004618	1	1	1	1	0	4	core
OG0004619	1	1	1	1	0	4	core
OG0004620	1	1	1	1	0	4	core
OG0004621	1	1	1	1	0	4	core
OG0004622	1	1	1	1	0	4	core
OG0004623	1	1	1	1	0	4	core
OG0004624	1	1	1	1	0	4	core
OG0004625	1	1	1	1	0	4	core
OG0004626	1	0	1	2	0	3	shell
OG0004627	1	0	1	2	0	3	shell
OG0004628	1	1	1	1	0	4	core
OG0004629	1	1	1	1	0	4	core
OG0004630	1	1	1	1	0	4	core
OG0004631	1	1	1	1	0	4	core
OG0004632	1	1	1	1	0	4	core
OG0004633	1	1	1	1	0	4	core
OG0004634	1	1	1	1	0	4	core
OG0004635	1	1	1	1	0	4	core
OG0004636	1	1	1	1	0	4	core
OG0004637	1	1	1	1	0	4	core
OG0004638	1	1	1	1	0	4	core
OG0004639	1	1	1	1	0	4	core
OG0004640	1	1	1	1	0	4	core
OG0004641	1	1	1	1	0	4	core
OG0004642	1	1	1	1	0	4	core
OG0004643	1	1	1	1	0	4	core
OG0004644	1	1	1	1	0	4	core
OG0004645	1	1	1	1	0	4	core
OG0004646	1	1	1	1	0	4	core
OG0004647	1	1	1	1	0	4	core
OG0004648	1	1	1	1	0	4	core
OG0004649	1	1	1	1	0	4	core
OG0004650	1	1	1	1	0	4	core
OG0004651	1	1	1	1	0	4	core
OG0004652	1	1	1	1	0	4	core
OG0004653	1	1	1	1	0	4	core
OG0004654	1	1	1	1	0	4	core
OG0004655	1	1	1	1	0	4	core
OG0004656	1	1	1	1	0	4	core
OG0004657	1	1	1	1	0	4	core
OG0004658	1	1	1	1	0	4	core
OG0004659	1	1	1	1	0	4	core
OG0004660	1	1	1	1	0	4	core
OG0004661	1	1	1	1	0	4	core
OG0004662	1	1	1	1	0	4	core
OG0004663	1	1	1	1	0	4	core
OG0004664	1	1	1	1	0	4	core
OG0004665	1	1	1	1	0	4	core
OG0004666	1	1	1	1	0	4	core
OG0004667	1	1	1	1	0	4	core
OG0004668	1	1	1	1	0	4	core
OG0004669	1	1	1	1	0	4	core
OG0004670	1	1	1	1	0	4	core
OG0004671	1	1	1	1	0	4	core
OG0004672	1	1	1	1	0	4	core
OG0004673	1	1	1	1	0	4	core
OG0004674	1	1	1	1	0	4	core
OG0004675	1	1	1	1	0	4	core
OG0004676	1	1	1	1	0	4	core
OG0004677	1	1	1	1	0	4	core
OG0004678	1	1	1	1	0	4	core
OG0004679	1	1	1	1	0	4	core
OG0004680	1	1	1	1	0	4	core
OG0004681	1	1	1	1	0	4	core
OG0004682	1	1	1	1	0	4	core
OG0004683	1	1	1	1	0	4	core
OG0004684	1	1	1	1	0	4	core
OG0004685	1	1	1	1	0	4	core
OG0004686	1	1	1	1	0	4	core
OG0004687	1	1	1	1	0	4	core
OG0004688	1	1	1	1	0	4	core
OG0004689	1	1	1	1	0	4	core
OG0004690	1	1	1	1	0	4	core
OG0004691	1	1	1	1	0	4	core
OG0004692	1	1	1	1	0	4	core
OG0004693	1	1	1	1	0	4	core
OG0004694	1	1	1	1	0	4	core
OG0004695	1	1	1	1	0	4	core
OG0004696	1	1	1	1	0	4	core
OG0004697	1	1	1	1	0	4	core
OG0004698	1	1	1	1	0	4	core
OG0004699	1	1	1	1	0	4	core
OG0004700	1	1	1	1	0	4	core
OG0004701	1	1	1	1	0	4	core
OG0004702	1	1	1	1	0	4	core
OG0004703	1	1	1	1	0	4	core
OG0004704	1	1	1	1	0	4	core
OG0004705	1	1	1	1	0	4	core
OG0004706	1	1	1	1	0	4	core
OG0004707	1	1	1	1	0	4	core
OG0004708	1	1	1	1	0	4	core
OG0004709	1	1	1	1	0	4	core
OG0004710	1	1	1	1	0	4	core
OG0004711	1	1	1	1	0	4	core
OG0004712	1	1	1	1	0	4	core
OG0004713	1	1	1	1	0	4	core
OG0004714	1	1	1	1	0	4	core
OG0004715	2	0	0	2	0	2	shell
OG0004716	1	1	1	1	0	4	core
OG0004717	1	1	1	1	0	4	core
OG0004718	1	1	1	1	0	4	core
OG0004719	1	1	1	1	0	4	core
OG0004720	1	1	1	1	0	4	core
OG0004721	1	1	1	1	0	4	core
OG0004722	1	1	1	1	0	4	core
OG0004723	1	1	1	1	0	4	core
OG0004724	1	1	1	1	0	4	core
OG0004725	1	1	1	1	0	4	core
OG0004726	1	1	1	1	0	4	core
OG0004727	1	1	1	1	0	4	core
OG0004728	1	1	1	1	0	4	core
OG0004729	2	1	1	0	0	3	shell
OG0004730	1	1	1	1	0	4	core
OG0004731	1	1	1	1	0	4	core
OG0004732	1	1	1	1	0	4	core
OG0004733	1	1	1	1	0	4	core
OG0004734	1	1	1	1	0	4	core
OG0004735	1	1	1	1	0	4	core
OG0004736	1	1	1	1	0	4	core
OG0004737	1	1	1	1	0	4	core
OG0004738	1	1	1	1	0	4	core
OG0004739	1	1	1	1	0	4	core
OG0004740	1	1	1	1	0	4	core
OG0004741	1	1	1	1	0	4	core
OG0004742	1	1	1	1	0	4	core
OG0004743	1	1	1	1	0	4	core
OG0004744	1	1	1	1	0	4	core
OG0004745	1	1	1	1	0	4	core
OG0004746	1	1	1	1	0	4	core
OG0004747	1	1	1	1	0	4	core
OG0004748	1	1	1	1	0	4	core
OG0004749	1	1	1	1	0	4	core
OG0004750	1	1	1	1	0	4	core
OG0004751	1	1	1	1	0	4	core
OG0004752	1	1	1	1	0	4	core
OG0004753	1	1	1	1	0	4	core
OG0004754	1	1	1	1	0	4	core
OG0004755	1	1	1	1	0	4	core
OG0004756	1	1	1	1	0	4	core
OG0004757	1	1	1	1	0	4	core
OG0004758	1	1	1	1	0	4	core
OG0004759	1	1	1	1	0	4	core
OG0004760	1	1	1	1	0	4	core
OG0004761	1	1	1	1	0	4	core
OG0004762	1	1	1	1	0	4	core
OG0004763	1	1	1	1	0	4	core
OG0004764	1	1	1	1	0	4	core
OG0004765	1	1	1	1	0	4	core
OG0004766	1	1	1	1	0	4	core
OG0004767	1	1	1	1	0	4	core
OG0004768	1	1	1	1	0	4	core
OG0004769	1	1	1	1	0	4	core
OG0004770	1	1	1	1	0	4	core
OG0004771	1	1	1	1	0	4	core
OG0004772	1	1	1	1	0	4	core
OG0004773	1	1	1	1	0	4	core
OG0004774	1	1	1	1	0	4	core
OG0004775	1	1	1	1	0	4	core
OG0004776	1	1	1	1	0	4	core
OG0004777	1	1	1	1	0	4	core
OG0004778	1	1	0	2	0	3	shell
OG0004779	1	1	1	1	0	4	core
OG0004780	1	1	1	1	0	4	core
OG0004781	1	1	1	1	0	4	core
OG0004782	1	0	1	2	0	3	shell
OG0004783	1	1	1	1	0	4	core
OG0004784	1	1	1	1	0	4	core
OG0004785	1	1	1	1	0	4	core
OG0004786	1	1	1	1	0	4	core
OG0004787	1	1	1	1	0	4	core
OG0004788	1	1	1	1	0	4	core
OG0004789	1	1	1	1	0	4	core
OG0004790	1	1	1	1	0	4	core
OG0004791	1	1	1	1	0	4	core
OG0004792	1	1	1	1	0	4	core
OG0004793	1	1	1	1	0	4	core
OG0004794	1	1	1	1	0	4	core
OG0004795	1	1	1	1	0	4	core
OG0004796	1	1	1	1	0	4	core
OG0004797	1	1	1	1	0	4	core
OG0004798	1	1	1	1	0	4	core
OG0004799	1	1	1	1	0	4	core
OG0004800	1	1	1	1	0	4	core
OG0004801	1	1	1	1	0	4	core
OG0004802	1	1	1	1	0	4	core
OG0004803	1	1	1	1	0	4	core
OG0004804	1	1	1	1	0	4	core
OG0004805	1	1	1	1	0	4	core
OG0004806	1	1	1	1	0	4	core
OG0004807	1	1	1	1	0	4	core
OG0004808	1	1	1	1	0	4	core
OG0004809	1	1	1	1	0	4	core
OG0004810	1	1	1	1	0	4	core
OG0004811	1	1	1	1	0	4	core
OG0004812	1	1	1	1	0	4	core
OG0004813	1	1	1	1	0	4	core
OG0004814	1	1	1	1	0	4	core
OG0004815	1	1	1	1	0	4	core
OG0004816	1	1	1	1	0	4	core
OG0004817	1	1	1	1	0	4	core
OG0004818	1	1	1	1	0	4	core
OG0004819	1	1	1	1	0	4	core
OG0004820	1	1	1	1	0	4	core
OG0004821	1	1	1	1	0	4	core
OG0004822	1	1	1	1	0	4	core
OG0004823	1	1	1	1	0	4	core
OG0004824	1	1	1	1	0	4	core
OG0004825	1	1	1	1	0	4	core
OG0004826	1	1	1	1	0	4	core
OG0004827	1	1	1	1	0	4	core
OG0004828	1	1	1	1	0	4	core
OG0004829	1	1	1	1	0	4	core
OG0004830	1	1	1	1	0	4	core
OG0004831	1	1	1	1	0	4	core
OG0004832	1	1	1	1	0	4	core
OG0004833	1	1	1	1	0	4	core
OG0004834	1	1	1	1	0	4	core
OG0004835	1	1	1	1	0	4	core
OG0004836	1	1	1	1	0	4	core
OG0004837	1	1	1	1	0	4	core
OG0004838	1	1	1	1	0	4	core
OG0004839	1	1	1	1	0	4	core
OG0004840	1	1	1	1	0	4	core
OG0004841	1	1	1	1	0	4	core
OG0004842	1	1	1	1	0	4	core
OG0004843	1	1	1	1	0	4	core
OG0004844	1	1	1	1	0	4	core
OG0004845	1	1	1	1	0	4	core
OG0004846	1	0	1	2	0	3	shell
OG0004847	1	2	1	0	0	3	shell
OG0004848	1	1	1	1	0	4	core
OG0004849	1	1	1	1	0	4	core
OG0004850	1	1	1	1	0	4	core
OG0004851	1	1	1	1	0	4	core
OG0004852	1	1	1	1	0	4	core
OG0004853	1	1	1	1	0	4	core
OG0004854	1	1	1	1	0	4	core
OG0004855	1	1	1	1	0	4	core
OG0004856	1	1	1	1	0	4	core
OG0004857	1	1	1	1	0	4	core
OG0004858	1	1	1	1	0	4	core
OG0004859	1	1	1	1	0	4	core
OG0004860	1	1	1	1	0	4	core
OG0004861	1	1	1	1	0	4	core
OG0004862	1	1	1	1	0	4	core
OG0004863	1	1	1	1	0	4	core
OG0004864	4	0	0	0	0	1	cloud
OG0004865	1	1	1	1	0	4	core
OG0004866	1	1	1	1	0	4	core
OG0004867	1	1	1	1	0	4	core
OG0004868	1	1	1	1	0	4	core
OG0004869	1	1	1	1	0	4	core
OG0004870	1	1	1	1	0	4	core
OG0004871	1	1	1	1	0	4	core
OG0004872	1	1	1	1	0	4	core
OG0004873	1	1	1	1	0	4	core
OG0004874	1	1	1	1	0	4	core
OG0004875	1	1	1	1	0	4	core
OG0004876	1	2	1	0	0	3	shell
OG0004877	1	1	1	1	0	4	core
OG0004878	1	1	1	1	0	4	core
OG0004879	1	1	1	1	0	4	core
OG0004880	1	1	1	1	0	4	core
OG0004881	1	1	1	1	0	4	core
OG0004882	1	1	1	1	0	4	core
OG0004883	2	0	2	0	0	2	shell
OG0004884	1	1	1	1	0	4	core
OG0004885	1	1	1	1	0	4	core
OG0004886	1	1	1	1	0	4	core
OG0004887	1	1	1	1	0	4	core
OG0004888	1	1	1	1	0	4	core
OG0004889	1	1	1	1	0	4	core
OG0004890	1	1	1	1	0	4	core
OG0004891	1	1	1	1	0	4	core
OG0004892	1	1	1	1	0	4	core
OG0004893	1	1	1	1	0	4	core
OG0004894	1	1	1	1	0	4	core
OG0004895	1	1	1	1	0	4	core
OG0004896	1	1	1	1	0	4	core
OG0004897	1	1	1	1	0	4	core
OG0004898	1	1	1	1	0	4	core
OG0004899	1	1	1	1	0	4	core
OG0004900	1	1	1	1	0	4	core
OG0004901	1	1	1	1	0	4	core
OG0004902	1	1	1	1	0	4	core
OG0004903	1	1	1	1	0	4	core
OG0004904	1	1	1	1	0	4	core
OG0004905	1	1	1	1	0	4	core
OG0004906	1	1	1	1	0	4	core
OG0004907	1	1	1	1	0	4	core
OG0004908	1	1	1	1	0	4	core
OG0004909	1	1	1	1	0	4	core
OG0004910	1	1	1	1	0	4	core
OG0004911	1	1	1	1	0	4	core
OG0004912	1	1	1	1	0	4	core
OG0004913	1	1	1	1	0	4	core
OG0004914	1	1	1	1	0	4	core
OG0004915	1	1	1	1	0	4	core
OG0004916	1	1	1	1	0	4	core
OG0004917	1	1	1	1	0	4	core
OG0004918	1	1	1	1	0	4	core
OG0004919	1	1	1	1	0	4	core
OG0004920	1	1	1	1	0	4	core
OG0004921	1	1	1	1	0	4	core
OG0004922	1	1	1	1	0	4	core
OG0004923	1	1	1	1	0	4	core
OG0004924	1	1	1	1	0	4	core
OG0004925	1	1	1	1	0	4	core
OG0004926	1	1	1	1	0	4	core
OG0004927	1	1	1	1	0	4	core
OG0004928	1	1	1	1	0	4	core
OG0004929	1	1	1	1	0	4	core
OG0004930	1	1	1	1	0	4	core
OG0004931	1	1	1	1	0	4	core
OG0004932	1	1	1	1	0	4	core
OG0004933	1	1	1	1	0	4	core
OG0004934	1	1	1	1	0	4	core
OG0004935	1	1	1	1	0	4	core
OG0004936	1	1	1	1	0	4	core
OG0004937	1	1	1	1	0	4	core
OG0004938	1	1	1	1	0	4	core
OG0004939	1	1	1	1	0	4	core
OG0004940	1	1	1	1	0	4	core
OG0004941	1	1	1	1	0	4	core
OG0004942	1	1	1	1	0	4	core
OG0004943	1	1	1	1	0	4	core
OG0004944	1	1	1	1	0	4	core
OG0004945	1	1	1	1	0	4	core
OG0004946	1	1	1	1	0	4	core
OG0004947	1	1	1	1	0	4	core
OG0004948	1	1	1	1	0	4	core
OG0004949	1	1	1	1	0	4	core
OG0004950	1	1	1	1	0	4	core
OG0004951	1	1	1	1	0	4	core
OG0004952	1	0	1	2	0	3	shell
OG0004953	1	1	1	1	0	4	core
OG0004954	1	1	1	1	0	4	core
OG0004955	1	1	1	1	0	4	core
OG0004956	1	1	1	1	0	4	core
OG0004957	1	1	1	1	0	4	core
OG0004958	1	1	1	1	0	4	core
OG0004959	1	1	1	1	0	4	core
OG0004960	1	1	1	1	0	4	core
OG0004961	1	1	1	1	0	4	core
OG0004962	1	1	1	1	0	4	core
OG0004963	1	1	1	1	0	4	core
OG0004964	1	1	1	1	0	4	core
OG0004965	1	1	1	1	0	4	core
OG0004966	1	1	1	1	0	4	core
OG0004967	1	1	1	1	0	4	core
OG0004968	1	1	1	1	0	4	core
OG0004969	1	1	1	1	0	4	core
OG0004970	1	1	1	1	0	4	core
OG0004971	1	1	1	1	0	4	core
OG0004972	1	1	1	1	0	4	core
OG0004973	1	1	1	1	0	4	core
OG0004974	1	1	1	1	0	4	core
OG0004975	1	1	1	1	0	4	core
OG0004976	1	1	1	1	0	4	core
OG0004977	1	1	1	1	0	4	core
OG0004978	1	1	1	1	0	4	core
OG0004979	1	1	1	1	0	4	core
OG0004980	1	1	1	1	0	4	core
OG0004981	1	1	1	1	0	4	core
OG0004982	1	1	1	1	0	4	core
OG0004983	1	1	1	1	0	4	core
OG0004984	1	1	1	1	0	4	core
OG0004985	1	1	1	1	0	4	core
OG0004986	1	1	1	1	0	4	core
OG0004987	1	1	1	1	0	4	core
OG0004988	1	1	1	1	0	4	core
OG0004989	1	1	1	1	0	4	core
OG0004990	1	1	1	1	0	4	core
OG0004991	1	1	1	1	0	4	core
OG0004992	1	1	1	1	0	4	core
OG0004993	1	1	1	1	0	4	core
OG0004994	1	1	1	1	0	4	core
OG0004995	1	1	1	1	0	4	core
OG0004996	1	1	1	1	0	4	core
OG0004997	1	1	1	1	0	4	core
OG0004998	1	1	1	1	0	4	core
OG0004999	1	1	1	1	0	4	core
OG0005000	1	1	1	1	0	4	core
OG0005001	1	1	1	1	0	4	core
OG0005002	1	1	1	1	0	4	core
OG0005003	1	1	1	1	0	4	core
OG0005004	1	1	1	1	0	4	core
OG0005005	1	1	1	1	0	4	core
OG0005006	1	1	1	1	0	4	core
OG0005007	2	0	2	0	0	2	shell
OG0005008	1	1	1	1	0	4	core
OG0005009	1	1	1	1	0	4	core
OG0005010	1	1	1	1	0	4	core
OG0005011	1	1	1	1	0	4	core
OG0005012	1	1	1	1	0	4	core
OG0005013	1	1	1	1	0	4	core
OG0005014	1	1	2	0	0	3	shell
OG0005015	1	1	1	1	0	4	core
OG0005016	1	1	1	1	0	4	core
OG0005017	1	1	1	1	0	4	core
OG0005018	1	1	1	1	0	4	core
OG0005019	1	1	1	1	0	4	core
OG0005020	1	1	1	1	0	4	core
OG0005021	1	1	1	1	0	4	core
OG0005022	1	1	1	1	0	4	core
OG0005023	1	1	1	1	0	4	core
OG0005024	1	1	1	1	0	4	core
OG0005025	1	1	1	1	0	4	core
OG0005026	1	1	1	1	0	4	core
OG0005027	1	1	1	1	0	4	core
OG0005028	1	1	1	1	0	4	core
OG0005029	1	1	1	1	0	4	core
OG0005030	1	1	1	1	0	4	core
OG0005031	1	1	1	1	0	4	core
OG0005032	1	1	1	1	0	4	core
OG0005033	1	1	1	1	0	4	core
OG0005034	1	1	1	1	0	4	core
OG0005035	1	1	1	1	0	4	core
OG0005036	1	1	1	1	0	4	core
OG0005037	1	1	1	1	0	4	core
OG0005038	1	1	1	1	0	4	core
OG0005039	1	1	1	1	0	4	core
OG0005040	1	1	1	1	0	4	core
OG0005041	1	1	1	1	0	4	core
OG0005042	1	1	1	1	0	4	core
OG0005043	1	1	1	1	0	4	core
OG0005044	1	1	1	1	0	4	core
OG0005045	1	1	1	1	0	4	core
OG0005046	1	1	1	1	0	4	core
OG0005047	1	1	1	1	0	4	core
OG0005048	1	1	1	1	0	4	core
OG0005049	1	1	1	1	0	4	core
OG0005050	1	1	1	1	0	4	core
OG0005051	1	1	1	1	0	4	core
OG0005052	1	1	1	1	0	4	core
OG0005053	1	1	1	1	0	4	core
OG0005054	1	1	1	1	0	4	core
OG0005055	1	1	1	1	0	4	core
OG0005056	1	1	1	1	0	4	core
OG0005057	1	1	1	1	0	4	core
OG0005058	1	1	1	1	0	4	core
OG0005059	1	1	1	1	0	4	core
OG0005060	1	1	1	1	0	4	core
OG0005061	1	1	1	1	0	4	core
OG0005062	1	1	1	1	0	4	core
OG0005063	1	1	1	1	0	4	core
OG0005064	1	1	1	1	0	4	core
OG0005065	1	1	1	1	0	4	core
OG0005066	1	1	1	1	0	4	core
OG0005067	1	1	1	1	0	4	core
OG0005068	1	1	1	1	0	4	core
OG0005069	1	1	1	1	0	4	core
OG0005070	1	1	1	1	0	4	core
OG0005071	1	1	1	1	0	4	core
OG0005072	1	1	1	1	0	4	core
OG0005073	1	1	1	1	0	4	core
OG0005074	1	1	1	1	0	4	core
OG0005075	1	1	1	1	0	4	core
OG0005076	1	1	1	1	0	4	core
OG0005077	1	1	1	1	0	4	core
OG0005078	1	1	1	1	0	4	core
OG0005079	1	1	1	1	0	4	core
OG0005080	1	1	1	1	0	4	core
OG0005081	1	1	1	1	0	4	core
OG0005082	1	1	1	1	0	4	core
OG0005083	1	1	1	1	0	4	core
OG0005084	1	1	1	1	0	4	core
OG0005085	1	1	1	1	0	4	core
OG0005086	1	1	1	1	0	4	core
OG0005087	1	1	1	1	0	4	core
OG0005088	1	1	1	1	0	4	core
OG0005089	1	1	1	1	0	4	core
OG0005090	1	1	1	1	0	4	core
OG0005091	1	1	1	1	0	4	core
OG0005092	1	1	1	1	0	4	core
OG0005093	1	1	1	1	0	4	core
OG0005094	1	1	1	1	0	4	core
OG0005095	1	1	1	1	0	4	core
OG0005096	1	1	1	1	0	4	core
OG0005097	1	1	1	1	0	4	core
OG0005098	1	1	1	1	0	4	core
OG0005099	1	1	1	1	0	4	core
OG0005100	1	1	1	1	0	4	core
OG0005101	1	1	1	1	0	4	core
OG0005102	1	1	1	1	0	4	core
OG0005103	1	1	1	1	0	4	core
OG0005104	1	1	1	1	0	4	core
OG0005105	1	1	1	1	0	4	core
OG0005106	1	1	1	1	0	4	core
OG0005107	1	1	1	1	0	4	core
OG0005108	1	1	1	1	0	4	core
OG0005109	1	1	1	1	0	4	core
